Timestamp;Value
2011-06-20;-4413
2011-06-21;-4413
2011-06-22;-4416
2011-06-23;-4416
2011-06-24;-4414
2011-06-25;-4413
2011-06-26;-4412
2011-06-27;-4411
2011-06-28;-4411
2011-06-29;-4411
2011-06-30;-4412
2011-07-01;-4411
2011-07-02;-4407
2011-07-03;-4397
2011-07-04;-4390
2011-07-05;-4388
2011-07-06;-4387
2011-07-07;-4386
2011-07-08;-4386
2011-07-09;-4386
2011-07-10;-4386
2011-07-11;-4388
2011-07-12;-4390
2011-07-13;-4392
2011-07-14;-4394
2011-07-15;-4395
2011-07-16;-4396
2011-07-17;-4397
2011-07-18;-4398
2011-07-19;-4399
2011-07-20;-4400
2011-07-21;-4402
2011-07-22;-4404
2011-07-23;-4405
2011-07-24;-4407
2011-07-25;-4407
2011-07-26;-4403
2011-07-27;-4389
2011-07-28;-4379
2011-07-29;-4371
2011-07-30;-4366
2011-07-31;-4362
2011-08-01;-4358
2011-08-02;-4355
2011-08-03;-4349
2011-08-04;-4345
2011-08-05;-4342
2011-08-06;-4332
2011-08-07;-4326
2011-08-08;-4318
2011-08-09;-4310
2011-08-10;-4302
2011-08-11;-4298
2011-08-12;-4290
2011-08-13;-4286
2011-08-14;-4283
2011-08-15;-4281
2011-08-16;-4280
2011-08-17;-4278
2011-08-18;-4275
2011-08-19;-4272
2011-08-20;-4272
2011-08-21;-4272
2011-08-22;-4272
2011-08-23;-4271
2011-08-24;-4271
2011-08-25;-4274
2011-08-26;-4273
2011-08-27;-4272
2011-08-28;-4271
2011-08-29;-4271
2011-08-30;-4273
2011-08-31;-4273
2011-09-01;-4270
2011-09-02;-4269
2011-09-03;-4271
2011-09-04;-4271
2011-09-05;-4269
2011-09-06;-4269
2011-09-07;-4268
2011-09-08;-4267
2011-09-09;-4266
2011-09-10;-4266
2011-09-11;-4265
2011-09-12;-4266
2011-09-13;-4264
2011-09-14;-4263
2011-09-15;-4265
2011-09-16;-4262
2011-09-17;-4255
2011-09-18;-4254
2011-09-19;-4247
2011-09-20;-4248
2011-09-21;-4246
2011-09-22;-4245
2011-09-23;-4243
2011-09-24;-4242
2011-09-25;-4240
2011-09-26;-4240
2011-09-27;-4240
2011-09-28;-4240
2011-09-29;-4240
2011-09-30;-4240
2011-10-01;-4238
2011-10-02;-4238
2011-10-03;-4240
2011-10-04;-4240
2011-10-05;-4240
2011-10-06;-4242
2011-10-07;-4242
2011-10-08;-4243
2011-10-09;-4245
2011-10-10;-4245
2011-10-11;-4248
2011-10-12;-4248
2011-10-13;-4243
2011-10-14;-4249
2011-10-15;-4249
2011-10-16;-4243
2011-10-17;-4249
2011-10-18;-4253
2011-10-19;-4255
2011-10-20;-4256
2011-10-21;-4259
2011-10-22;-4259
2011-10-23;-4259
2011-10-24;-4261
2011-10-25;-4265
2011-10-26;-4266
2011-10-27;-4269
2011-10-28;-4270
2011-10-29;-4271
2011-10-30;-4271
2011-10-31;-4271
2011-11-01;-4273
2011-11-02;-4274
2011-11-03;-4275
2011-11-04;-4279
2011-11-05;-4281
2011-11-06;-4282
2011-11-07;-4286
2011-11-08;-4288
2011-11-09;-4290
2011-11-10;-4292
2011-11-11;-4295
2011-11-12;-4295
2011-11-13;-4296
2011-11-14;-4298
2011-11-15;-4302
2011-11-16;-4305
2011-11-17;-4308
2011-11-18;-4310
2011-11-19;-4313
2011-11-20;-4316
2011-11-21;-4319
2011-11-22;-4321
2011-11-23;-4325
2011-11-24;-4327
2011-11-25;-4329
2011-11-26;-4331
2011-11-27;-4333
2011-11-28;-4336
2011-11-29;-4338
2011-11-30;-4341
2011-12-01;-4344
2011-12-02;-4346
2011-12-03;-4348
2011-12-04;-4350
2011-12-05;-4352
2011-12-06;-4355
2011-12-07;-4358
2011-12-08;-4361
2011-12-09;-4365
2011-12-10;-4368
2011-12-11;-4370
2011-12-12;-4373
2011-12-13;-4376
2011-12-14;-4378
2011-12-15;-4378
2011-12-16;-4382
2011-12-17;-4385
2011-12-18;-4388
2011-12-19;-4391
2011-12-20;-4394
2011-12-21;-4396
2011-12-22;-4398
2011-12-23;-4400
2011-12-24;-4402
2011-12-25;-4404
2011-12-26;-4407
2011-12-27;-4409
2011-12-28;-4410
2011-12-29;-4412
2011-12-30;-4415
2011-12-31;-4417
2012-01-01;-4420
2012-01-02;-4425
2012-01-03;-4430
2012-01-04;-4431
2012-01-05;-4432
2012-01-06;-4436
2012-01-07;-4440
2012-01-08;-4445
2012-01-09;-4448
2012-01-10;-4450
2012-01-11;-4453
2012-01-12;-4455
2012-01-13;-4457
2012-01-14;-4460
2012-01-15;-4463
2012-01-16;-4465
2012-01-17;-4467
2012-01-18;-4469
2012-01-19;-4471
2012-01-20;-4474
2012-01-21;-4477
2012-01-22;-4480
2012-01-23;-4482
2012-01-24;-4484
2012-01-25;-4486
2012-01-26;-4489
2012-01-27;-4492
2012-01-28;-4495
2012-01-29;-4497
2012-01-30;-4499
2012-01-31;-4501
2012-02-01;-4504
2012-02-02;-4507
2012-02-03;-4510
2012-02-04;-4513
2012-02-05;-4515
2012-02-06;-4517
2012-02-07;-4519
2012-02-08;-4522
2012-02-09;-4525
2012-02-10;-4528
2012-02-11;-4531
2012-02-12;-4533
2012-02-13;-4535
2012-02-14;-4536
2012-02-15;-4539
2012-02-16;-4542
2012-02-17;-4545
2012-02-18;-4547
2012-02-19;-4551
2012-02-20;-4555
2012-02-21;-4558
2012-02-22;-4561
2012-02-23;-4563
2012-02-24;-4564
2012-02-25;-4567
2012-02-26;-4570
2012-02-27;-4571
2012-02-28;-4574
2012-02-29;-4578
2012-03-01;-4580
2012-03-02;-4582
2012-03-03;-4585
2012-03-04;-4587
2012-03-05;-4589
2012-03-06;-4592
2012-03-07;-4594
2012-03-08;-4598
2012-03-09;-4604
2012-03-10;-4607
2012-03-11;-4609
2012-03-12;-4611
2012-03-13;-4613
2012-03-14;-4615
2012-03-15;-4617
2012-03-16;-4619
2012-03-17;-4624
2012-03-18;-4627
2012-03-19;-4629
2012-03-20;-4633
2012-03-21;-4637
2012-03-22;-4640
2012-03-23;-4643
2012-03-24;-4645
2012-03-25;-4648
2012-03-26;-4650
2012-03-27;-4652
2012-03-28;-4654
2012-03-29;-4655
2012-03-30;-4657
2012-03-31;-4659
2012-04-01;-4662
2012-04-02;-4666
2012-04-03;-4669
2012-04-04;-4671
2012-04-05;-4673
2012-04-06;-4677
2012-04-07;-4680
2012-04-08;-4682
2012-04-09;-4685
2012-04-10;-4688
2012-04-11;-4690
2012-04-12;-4693
2012-04-13;-4694
2012-04-14;-4698
2012-04-15;-4700
2012-04-16;-4703
2012-04-17;-4704
2012-04-18;-4707
2012-04-19;-4711
2012-04-20;-4714
2012-04-21;-4715
2012-04-22;-4716
2012-04-23;-4716
2012-04-24;-4716
2012-04-25;-4708
2012-04-26;-4700
2012-04-27;-4693
2012-04-28;-4687
2012-04-29;-4680
2012-04-30;-4671
2012-05-01;-4660
2012-05-02;-4651
2012-05-03;-4639
2012-05-04;-4630
2012-05-05;-4620
2012-05-06;-4608
2012-05-07;-4598
2012-05-08;-4592
2012-05-09;-4585
2012-05-10;-4580
2012-05-11;-4577
2012-05-12;-4575
2012-05-13;-4575
2012-05-14;-4565
2012-05-15;-4561
2012-05-16;-4557
2012-05-17;-4553
2012-05-18;-4550
2012-05-19;-4545
2012-05-20;-4540
2012-05-21;-4535
2012-05-22;-4533
2012-05-23;-4531
2012-05-24;-4513
2012-05-25;-4494
2012-05-26;-4483
2012-05-27;-4478
2012-05-28;-4473
2012-05-29;-4470
2012-05-30;-4467
2012-05-31;-4464
2012-06-01;-4464
2012-06-02;-4463
2012-06-03;-4462
2012-06-04;-4463
2012-06-05;-4462
2012-06-06;-4462
2012-06-07;-4462
2012-06-08;-4463
2012-06-09;-4464
2012-06-10;-4464
2012-06-11;-4462
2012-06-12;-4460
2012-06-13;-4460
2012-06-14;-4460
2012-06-15;-4460
2012-06-16;-4461
2012-06-17;-4465
2012-06-18;-4466
2012-06-19;-4466
2012-06-20;-4468
2012-06-21;-4467
2012-06-22;-4469
2012-06-23;-4468
2012-06-24;-4466
2012-06-25;-4458
2012-06-26;-4455
2012-06-27;-4448
2012-06-28;-4445
2012-06-29;-4436
2012-06-30;-4425
2012-07-01;-4415
2012-07-02;-4399
2012-07-03;-4379
2012-07-04;-4360
2012-07-05;-4349
2012-07-06;-4339
2012-07-07;-4335
2012-07-08;-4330
2012-07-09;-4328
2012-07-10;-4325
2012-07-11;-4324
2012-07-12;-4324
2012-07-13;-4325
2012-07-14;-4325
2012-07-15;-4325
2012-07-16;-4326
2012-07-17;-4326
2012-07-18;-4327
2012-07-19;-4325
2012-07-20;-4323
2012-07-21;-4315
2012-07-22;-4310
2012-07-23;-4305
2012-07-24;-4300
2012-07-25;-4289
2012-07-26;-4269
2012-07-27;-4255
2012-07-28;-4242
2012-07-29;-4237
2012-07-30;-4231
2012-07-31;-4228
2012-08-01;-4226
2012-08-02;-4226
2012-08-03;-4226
2012-08-04;-4226
2012-08-05;-4226
2012-08-06;-4225
2012-08-07;-4226
2012-08-08;-4228
2012-08-09;-4231
2012-08-10;-4225
2012-08-11;-4201
2012-08-12;-4179
2012-08-13;-4168
2012-08-14;-4158
2012-08-15;-4154
2012-08-16;-4148
2012-08-17;-4145
2012-08-18;-4140
2012-08-19;-4126
2012-08-20;-4092
2012-08-21;-4071
2012-08-22;-4051
2012-08-23;-4026
2012-08-24;-4004
2012-08-25;-3991
2012-08-26;-3976
2012-08-27;-3957
2012-08-28;-3944
2012-08-29;-3934
2012-08-30;-3910
2012-08-31;-3888
2012-09-01;-3869
2012-09-02;-3857
2012-09-03;-3837
2012-09-04;-3819
2012-09-05;-3809
2012-09-06;-3795
2012-09-07;-3784
2012-09-08;-3770
2012-09-09;-3761
2012-09-10;-3753
2012-09-11;-3745
2012-09-12;-3733
2012-09-13;-3723
2012-09-14;-3717
2012-09-15;-3713
2012-09-16;-3707
2012-09-17;-3702
2012-09-18;-3697
2012-09-19;-3693
2012-09-20;-3691
2012-09-21;-3690
2012-09-22;-3687
2012-09-23;-3686
2012-09-24;-3685
2012-09-25;-3685
2012-09-26;-3684
2012-09-27;-3684
2012-09-28;-3680
2012-09-29;-3677
2012-09-30;-3675
2012-10-01;-3673
2012-10-02;-3672
2012-10-03;-3671
2012-10-04;-3671
2012-10-05;-3670
2012-10-06;-3670
2012-10-07;-3670
2012-10-08;-3669
2012-10-09;-3669
2012-10-10;-3669
2012-10-11;-3668
2012-10-12;-3668
2012-10-13;-3667
2012-10-14;-3667
2012-10-15;-3667
2012-10-16;-3666
2012-10-17;-3665
2012-10-18;-3664
2012-10-19;-3664
2012-10-20;-3664
2012-10-21;-3664
2012-10-22;-3667
2012-10-23;-3668
2012-10-24;-3669
2012-10-25;-3670
2012-10-26;-3673
2012-10-27;-3673
2012-10-28;-3674
2012-10-29;-3675
2012-10-30;-3677
2012-10-31;-3679
2012-11-01;-3679
2012-11-02;-3680
2012-11-03;-3682
2012-11-04;-3686
2012-11-05;-3688
2012-11-06;-3691
2012-11-07;-3693
2012-11-08;-3693
2012-11-09;-3695
2012-11-10;-3697
2012-11-11;-3697
2012-11-12;-3700
2012-11-13;-3703
2012-11-14;-3705
2012-11-15;-3708
2012-11-16;-3710
2012-11-17;-3713
2012-11-18;-3715
2012-11-19;-3718
2012-11-20;-3720
2012-11-21;-3721
2012-11-22;-3722
2012-11-23;-3727
2012-11-24;-3729
2012-11-25;-3735
2012-11-26;-3738
2012-11-27;-3741
2012-11-28;-3743
2012-11-29;-3747
2012-11-30;-3750
2012-12-01;-3753
2012-12-02;-3757
2012-12-03;-3759
2012-12-04;-3762
2012-12-05;-3766
2012-12-06;-3769
2012-12-07;-3772
2012-12-08;-3775
2012-12-09;-3777
2012-12-10;-3782
2012-12-11;-3785
2012-12-12;-3790
2012-12-13;-3795
2012-12-14;-3799
2012-12-15;-3803
2012-12-16;-3806
2012-12-17;-3813
2012-12-18;-3817
2012-12-19;-3823
2012-12-20;-3828
2012-12-21;-3831
2012-12-22;-3835
2012-12-23;-3841
2012-12-24;-3845
2012-12-25;-3848
2012-12-26;-3855
2012-12-27;-3859
2012-12-28;-3864
2012-12-29;-3867
2012-12-30;-3871
2012-12-31;-3874
2013-01-01;-3877
2013-01-02;-3882
2013-01-03;-3888
2013-01-04;-3893
2013-01-05;-3896
2013-01-06;-3902
2013-01-07;-3907
2013-01-08;-3911
2013-01-09;-3918
2013-01-10;-3922
2013-01-11;-3928
2013-01-12;-3933
2013-01-13;-3937
2013-01-14;-3942
2013-01-15;-3947
2013-01-16;-3951
2013-01-17;-3956
2013-01-18;-3960
2013-01-19;-3965
2013-01-20;-3969
2013-01-21;-3974
2013-01-22;-3978
2013-01-23;-3983
2013-01-24;-3987
2013-01-25;-3990
2013-01-26;-3997
2013-01-27;-4004
2013-01-28;-4009
2013-01-29;-4013
2013-01-30;-4017
2013-01-31;-4024
2013-02-01;-4026
2013-02-02;-4033
2013-02-03;-4038
2013-02-04;-4043
2013-02-05;-4049
2013-02-06;-4051
2013-02-07;-4056
2013-02-08;-4062
2013-02-09;-4067
2013-02-10;-4072
2013-02-11;-4078
2013-02-12;-4083
2013-02-13;-4088
2013-02-14;-4093
2013-02-15;-4098
2013-02-16;-4103
2013-02-17;-4107
2013-02-18;-4112
2013-02-19;-4116
2013-02-20;-4122
2013-02-21;-4127
2013-02-22;-4132
2013-02-23;-4135
2013-02-24;-4141
2013-02-25;-4145
2013-02-26;-4147
2013-02-27;-4151
2013-02-28;-4155
2013-03-01;-4158
2013-03-02;-4165
2013-03-03;-4167
2013-03-04;-4172
2013-03-05;-4178
2013-03-06;-4186
2013-03-07;-4189
2013-03-08;-4191
2013-03-09;-4195
2013-03-10;-4200
2013-03-11;-4205
2013-03-12;-4209
2013-03-13;-4212
2013-03-14;-4217
2013-03-15;-4221
2013-03-16;-4225
2013-03-17;-4226
2013-03-18;-4231
2013-03-19;-4237
2013-03-20;-4242
2013-03-21;-4245
2013-03-22;-4250
2013-03-23;-4254
2013-03-24;-4258
2013-03-25;-4261
2013-03-26;-4265
2013-03-27;-4269
2013-03-28;-4273
2013-03-29;-4278
2013-03-30;-4282
2013-03-31;-4289
2013-04-01;-4293
2013-04-02;-4297
2013-04-03;-4299
2013-04-04;-4304
2013-04-05;-4311
2013-04-06;-4316
2013-04-07;-4320
2013-04-08;-4323
2013-04-09;-4328
2013-04-10;-4332
2013-04-11;-4339
2013-04-12;-4344
2013-04-13;-4346
2013-04-14;-4347
2013-04-15;-4354
2013-04-16;-4360
2013-04-17;-4363
2013-04-18;-4366
2013-04-19;-4373
2013-04-20;-4377
2013-04-21;-4379
2013-04-22;-4381
2013-04-23;-4382
2013-04-24;-4383
2013-04-25;-4383
2013-04-26;-4385
2013-04-27;-4387
2013-04-28;-4388
2013-04-29;-4387
2013-04-30;-4387
2013-05-01;-4386
2013-05-02;-4383
2013-05-03;-4375
2013-05-04;-4362
2013-05-05;-4353
2013-05-06;-4348
2013-05-07;-4339
2013-05-08;-4333
2013-05-09;-4329
2013-05-10;-4324
2013-05-11;-4317
2013-05-12;-4307
2013-05-13;-4293
2013-05-14;-4279
2013-05-15;-4269
2013-05-16;-4266
2013-05-17;-4260
2013-05-18;-4258
2013-05-19;-4251
2013-05-20;-4244
2013-05-21;-4234
2013-05-22;-4225
2013-05-23;-4220
2013-05-24;-4218
2013-05-25;-4213
2013-05-26;-4201
2013-05-27;-4194
2013-05-28;-4189
2013-05-29;-4181
2013-05-30;-4178
2013-05-31;-4166
2013-06-01;-4157
2013-06-02;-4150
2013-06-03;-4140
2013-06-04;-4133
2013-06-05;-4127
2013-06-06;-4121
2013-06-07;-4117
2013-06-08;-4111
2013-06-09;-4100
2013-06-10;-4089
2013-06-11;-4085
2013-06-12;-4079
2013-06-13;-4077
2013-06-14;-4073
2013-06-15;-4061
2013-06-16;-4047
2013-06-17;-4039
2013-06-18;-4032
2013-06-19;-4026
2013-06-20;-4023
2013-06-21;-4022
2013-06-22;-4021
2013-06-23;-4022
2013-06-24;-4025
2013-06-25;-4026
2013-06-26;-4027
2013-06-27;-4028
2013-06-28;-4030
2013-06-29;-4031
2013-06-30;-4033
2013-07-01;-4035
2013-07-02;-4037
2013-07-03;-4038
2013-07-04;-4040
2013-07-05;-4040
2013-07-06;-4037
2013-07-07;-4022
2013-07-08;-4007
2013-07-09;-4004
2013-07-10;-3988
2013-07-11;-3979
2013-07-12;-3969
2013-07-13;-3964
2013-07-14;-3958
2013-07-15;-3952
2013-07-16;-3950
2013-07-17;-3948
2013-07-18;-3940
2013-07-19;-3931
2013-07-20;-3912
2013-07-21;-3891
2013-07-22;-3874
2013-07-23;-3854
2013-07-24;-3839
2013-07-25;-3825
2013-07-26;-3813
2013-07-27;-3802
2013-07-28;-3790
2013-07-29;-3771
2013-07-30;-3740
2013-07-31;-3707
2013-08-01;-3673
2013-08-02;-3642
2013-08-03;-3621
2013-08-04;-3605
2013-08-05;-3590
2013-08-06;-3571
2013-08-07;-3553
2013-08-08;-3540
2013-08-09;-3532
2013-08-10;-3528
2013-08-11;-3526
2013-08-12;-3526
2013-08-13;-3525
2013-08-14;-3524
2013-08-15;-3515
2013-08-16;-3503
2013-08-17;-3492
2013-08-18;-3475
2013-08-19;-3470
2013-08-20;-3470
2013-08-21;-3474
2013-08-22;-3479
2013-08-23;-3484
2013-08-24;-3490
2013-08-25;-3498
2013-08-26;-3503
2013-08-27;-3508
2013-08-28;-3513
2013-08-29;-3519
2013-08-30;-3524
2013-08-31;-3531
2013-09-01;-3539
2013-09-02;-3548
2013-09-03;-3556
2013-09-04;-3563
2013-09-05;-3573
2013-09-06;-3583
2013-09-07;-3593
2013-09-08;-3602
2013-09-09;-3612
2013-09-10;-3623
2013-09-11;-3632
2013-09-12;-3642
2013-09-13;-3644
2013-09-14;-3652
2013-09-15;-3659
2013-09-16;-3662
2013-09-17;-3663
2013-09-18;-3667
2013-09-19;-3671
2013-09-20;-3673
2013-09-21;-3674
2013-09-22;-3672
2013-09-23;-3672
2013-09-24;-3670
2013-09-25;-3658
2013-09-26;-3652
2013-09-27;-3651
2013-09-28;-3648
2013-09-29;-3646
2013-09-30;-3645
2013-10-01;-3646
2013-10-02;-3646
2013-10-03;-3645
2013-10-04;-3650
2013-10-05;-3654
2013-10-06;-3657
2013-10-07;-3658
2013-10-08;-3663
2013-10-09;-3663
2013-10-10;-3666
2013-10-11;-3667
2013-10-12;-3669
2013-10-13;-3675
2013-10-14;-3675
2013-10-15;-3676
2013-10-16;-3680
2013-10-17;-3682
2013-10-18;-3683
2013-10-19;-3683
2013-10-20;-3685
2013-10-21;-3684
2013-10-22;-3682
2013-10-23;-3682
2013-10-24;-3684
2013-10-25;-3685
2013-10-26;-3688
2013-10-27;-3689
2013-10-28;-3691
2013-10-29;-3695
2013-10-30;-3696
2013-10-31;-3698
2013-11-01;-3703
2013-11-02;-3703
2013-11-03;-3705
2013-11-04;-3708
2013-11-05;-3709
2013-11-06;-3710
2013-11-07;-3712
2013-11-08;-3715
2013-11-09;-3717
2013-11-10;-3717
2013-11-11;-3721
2013-11-12;-3723
2013-11-13;-3726
2013-11-14;-3726
2013-11-15;-3728
2013-11-16;-3728
2013-11-17;-3731
2013-11-18;-3731
2013-11-19;-3731
2013-11-20;-3738
2013-11-21;-3741
2013-11-22;-3742
2013-11-23;-3747
2013-11-24;-3748
2013-11-25;-3750
2013-11-26;-3751
2013-11-27;-3752
2013-11-28;-3755
2013-11-29;-3762
2013-11-30;-3763
2013-12-01;-3767
2013-12-02;-3770
2013-12-03;-3773
2013-12-04;-3775
2013-12-05;-3777
2013-12-06;-3780
2013-12-07;-3784
2013-12-08;-3789
2013-12-09;-3792
2013-12-10;-3797
2013-12-11;-3801
2013-12-12;-3804
2013-12-13;-3810
2013-12-14;-3814
2013-12-15;-3819
2013-12-16;-3823
2013-12-17;-3826
2013-12-18;-3831
2013-12-19;-3835
2013-12-20;-3841
2013-12-21;-3845
2013-12-22;-3849
2013-12-23;-3854
2013-12-24;-3859
2013-12-25;-3863
2013-12-26;-3868
2013-12-27;-3872
2013-12-28;-3878
2013-12-29;-3883
2013-12-30;-3888
2013-12-31;-3892
2014-01-01;-3895
2014-01-02;-3902
2014-01-03;-3905
2014-01-04;-3909
2014-01-05;-3915
2014-01-06;-3920
2014-01-07;-3923
2014-01-08;-3928
2014-01-09;-3933
2014-01-10;-3939
2014-01-11;-3944
2014-01-12;-3950
2014-01-13;-3954
2014-01-14;-3960
2014-01-15;-3964
2014-01-16;-3969
2014-01-17;-3974
2014-01-18;-3978
2014-01-19;-3983
2014-01-20;-3990
2014-01-21;-3995
2014-01-22;-4000
2014-01-23;-4005
2014-01-24;-4010
2014-01-25;-4016
2014-01-26;-4021
2014-01-27;-4024
2014-01-28;-4029
2014-01-29;-4035
2014-01-30;-4039
2014-01-31;-4046
2014-02-01;-4051
2014-02-02;-4055
2014-02-03;-4059
2014-02-04;-4063
2014-02-05;-4068
2014-02-06;-4074
2014-02-07;-4080
2014-02-08;-4084
2014-02-09;-4090
2014-02-10;-4095
2014-02-11;-4101
2014-02-12;-4108
2014-02-13;-4114
2014-02-14;-4119
2014-02-15;-4124
2014-02-16;-4128
2014-02-17;-4133
2014-02-18;-4139
2014-02-19;-4145
2014-02-20;-4150
2014-02-21;-4155
2014-02-22;-4161
2014-02-23;-4167
2014-02-24;-4172
2014-02-25;-4178
2014-02-26;-4183
2014-02-27;-4188
2014-02-28;-4196
2014-03-01;-4202
2014-03-02;-4207
2014-03-03;-4211
2014-03-04;-4217
2014-03-05;-4223
2014-03-06;-4229
2014-03-07;-4233
2014-03-08;-4238
2014-03-09;-4243
2014-03-10;-4249
2014-03-11;-4254
2014-03-12;-4258
2014-03-13;-4264
2014-03-14;-4268
2014-03-15;-4272
2014-03-16;-4275
2014-03-17;-4280
2014-03-18;-4284
2014-03-19;-4287
2014-03-20;-4291
2014-03-21;-4295
2014-03-22;-4301
2014-03-23;-4306
2014-03-24;-4310
2014-03-25;-4316
2014-03-26;-4320
2014-03-27;-4325
2014-03-28;-4330
2014-03-29;-4334
2014-03-30;-4341
2014-03-31;-4344
2014-04-01;-4349
2014-04-02;-4353
2014-04-03;-4358
2014-04-04;-4362
2014-04-05;-4368
2014-04-06;-4373
2014-04-07;-4379
2014-04-08;-4382
2014-04-09;-4389
2014-04-10;-4393
2014-04-11;-4398
2014-04-12;-4404
2014-04-13;-4409
2014-04-14;-4411
2014-04-15;-4416
2014-04-16;-4420
2014-04-17;-4426
2014-04-18;-4428
2014-04-19;-4433
2014-04-20;-4435
2014-04-21;-4437
2014-04-22;-4440
2014-04-23;-4441
2014-04-24;-4443
2014-04-25;-4443
2014-04-26;-4443
2014-04-27;-4441
2014-04-28;-4438
2014-04-29;-4432
2014-04-30;-4430
2014-05-01;-4426
2014-05-02;-4425
2014-05-03;-4425
2014-05-04;-4427
2014-05-05;-4426
2014-05-06;-4426
2014-05-07;-4427
2014-05-08;-4426
2014-05-09;-4431
2014-05-10;-4432
2014-05-11;-4434
2014-05-12;-4430
2014-05-13;-4431
2014-05-14;-4431
2014-05-15;-4430
2014-05-16;-4432
2014-05-17;-4434
2014-05-18;-4436
2014-05-19;-4438
2014-05-20;-4439
2014-05-21;-4441
2014-05-22;-4446
2014-05-23;-4448
2014-05-24;-4450
2014-05-25;-4439
2014-05-26;-4426
2014-05-27;-4421
2014-05-28;-4407
2014-05-29;-4393
2014-05-30;-4388
2014-05-31;-4383
2014-06-01;-4380
2014-06-02;-4379
2014-06-03;-4378
2014-06-04;-4374
2014-06-05;-4371
2014-06-06;-4367
2014-06-07;-4364
2014-06-08;-4351
2014-06-09;-4339
2014-06-10;-4333
2014-06-11;-4330
2014-06-12;-4330
2014-06-13;-4329
2014-06-14;-4327
2014-06-15;-4327
2014-06-16;-4328
2014-06-17;-4330
2014-06-18;-4332
2014-06-19;-4336
2014-06-20;-4336
2014-06-21;-4336
2014-06-22;-4337
2014-06-23;-4340
2014-06-24;-4341
2014-06-25;-4341
2014-06-26;-4345
2014-06-27;-4349
2014-06-28;-4352
2014-06-29;-4352
2014-06-30;-4352
2014-07-01;-4356
2014-07-02;-4358
2014-07-03;-4360
2014-07-04;-4357
2014-07-05;-4356
2014-07-06;-4342
2014-07-07;-4327
2014-07-08;-4307
2014-07-09;-4296
2014-07-10;-4292
2014-07-11;-4290
2014-07-12;-4288
2014-07-13;-4287
2014-07-14;-4287
2014-07-15;-4288
2014-07-16;-4288
2014-07-17;-4289
2014-07-18;-4290
2014-07-19;-4289
2014-07-20;-4284
2014-07-21;-4276
2014-07-22;-4266
2014-07-23;-4260
2014-07-24;-4255
2014-07-25;-4251
2014-07-26;-4248
2014-07-27;-4247
2014-07-28;-4245
2014-07-29;-4244
2014-07-30;-4234
2014-07-31;-4213
2014-08-01;-4200
2014-08-02;-4192
2014-08-03;-4181
2014-08-04;-4168
2014-08-05;-4158
2014-08-06;-4155
2014-08-07;-4150
2014-08-08;-4146
2014-08-09;-4146
2014-08-10;-4145
2014-08-11;-4143
2014-08-12;-4141
2014-08-13;-4141
2014-08-14;-4143
2014-08-15;-4144
2014-08-16;-4145
2014-08-17;-4146
2014-08-18;-4144
2014-08-19;-4147
2014-08-20;-4150
2014-08-21;-4151
2014-08-22;-4152
2014-08-23;-4152
2014-08-24;-4151
2014-08-25;-4153
2014-08-26;-4154
2014-08-27;-4155
2014-08-28;-4155
2014-08-29;-4156
2014-08-30;-4156
2014-08-31;-4156
2014-09-01;-4154
2014-09-02;-4153
2014-09-03;-4151
2014-09-04;-4151
2014-09-05;-4151
2014-09-06;-4153
2014-09-07;-4153
2014-09-08;-4152
2014-09-09;-4151
2014-09-10;-4151
2014-09-11;-4149
2014-09-12;-4147
2014-09-13;-4145
2014-09-14;-4143
2014-09-15;-4140
2014-09-16;-4137
2014-09-17;-4133
2014-09-18;-4130
2014-09-19;-4127
2014-09-20;-4125
2014-09-21;-4123
2014-09-22;-4122
2014-09-23;-4117
2014-09-24;-4115
2014-09-25;-4117
2014-09-26;-4118
2014-09-27;-4117
2014-09-28;-4117
2014-09-29;-4117
2014-09-30;-4118
2014-10-01;-4120
2014-10-02;-4121
2014-10-03;-4122
2014-10-04;-4123
2014-10-05;-4125
2014-10-06;-4127
2014-10-07;-4127
2014-10-08;-4128
2014-10-09;-4129
2014-10-10;-4130
2014-10-11;-4131
2014-10-12;-4131
2014-10-13;-4135
2014-10-14;-4136
2014-10-15;-4139
2014-10-16;-4141
2014-10-17;-4142
2014-10-18;-4143
2014-10-19;-4143
2014-10-20;-4145
2014-10-21;-4149
2014-10-22;-4150
2014-10-23;-4150
2014-10-24;-4152
2014-10-25;-4154
2014-10-26;-4157
2014-10-27;-4159
2014-10-28;-4162
2014-10-29;-4162
2014-10-30;-4164
2014-10-31;-4169
2014-11-01;-4169
2014-11-02;-4172
2014-11-03;-4173
2014-11-04;-4176
2014-11-05;-4176
2014-11-06;-4177
2014-11-07;-4179
2014-11-08;-4180
2014-11-09;-4182
2014-11-10;-4184
2014-11-11;-4186
2014-11-12;-4189
2014-11-13;-4191
2014-11-14;-4193
2014-11-15;-4195
2014-11-16;-4197
2014-11-17;-4200
2014-11-18;-4202
2014-11-19;-4205
2014-11-20;-4208
2014-11-21;-4209
2014-11-22;-4212
2014-11-23;-4215
2014-11-24;-4221
2014-11-25;-4225
2014-11-26;-4225
2014-11-27;-4226
2014-11-28;-4228
2014-11-29;-4229
2014-11-30;-4231
2014-12-01;-4232
2014-12-02;-4232
2014-12-03;-4234
2014-12-04;-4237
2014-12-05;-4239
2014-12-06;-4245
2014-12-07;-4250
2014-12-08;-4247
2014-12-09;-4255
2014-12-10;-4257
2014-12-11;-4259
